00:1f:45:81:5f:5a,a0:cf:5b:3f:a6:91,a0:cf:5b:3f:a6:92,a0:cf:5b:3f:a6:94,86:ba:c7:cd:ee:1e,a0:cf:5b:3d:e3:ad,a0:cf:5b:3d:e3:ae,00:1f:45:96:93:db,a0:cf:5b:3d:e3:ab,64:70:02:3e:ab:2f,a0:cf:5b:3f:87:4b,a0:cf:5b:3f:87:4d,a0:cf:5b:3f:87:4e,6c:62:6d:16:1a:51,40:61:86:a7:92:e6,a0:cf:5b:0e:37:62,a0:cf:5b:0e:37:61,a0:cf:5b:0e:37:64,00:1f:45:81:5f:58,00:1f:45:81:5f:59,a0:cf:5b:3f:91:7e,00:0b:6b:84:b4:91,00:26:99:8b:86:c4,00:26:99:8b:86:c5,00:26:99:8b:86:c0,00:26:99:8b:86:c1,a0:cf:5b:0e:37:6e,00:26:99:8b:86:c3,64:ae:0c:bf:c6:64,64:ae:0c:bf:c6:61,00:0b:6b:db:08:fc,64:ae:0c:bf:c6:62,a0:cf:5b:0e:37:6b,00:0b:6b:84:b5:e3,84:c9:b2:aa:16:8c,a0:cf:5b:3d:a0:94,02:6f:81:fc:85:98,a0:cf:5b:3d:a0:91,a0:cf:5b:3d:a0:92,a0:cf:5b:0e:d9:9b,00:1f:45:81:6d:ca,a0:cf:5b:0e:37:6d,a0:cf:5b:0e:d9:9e,a0:cf:5b:0e:d9:9d,64:70:02:3e:aa:11,a0:cf:5b:3e:e0:91,a0:cf:5b:3e:e0:92,a0:cf:5b:3e:e0:94,00:0b:6b:db:08:e2,64:70:02:3e:ab:30,02:6f:81:fc:8a:58,a0:cf:5b:00:75:9e,a0:cf:5b:00:75:9d,00:1f:45:81:6d:c9,00:1f:45:81:6d:c8,a0:cf:5b:00:75:9b,8a:41:af:71:d8:37,64:70:02:3e:aa:d9,a0:cf:5b:3d:7d:a1,a0:cf:5b:3e:e0:9d,a0:cf:5b:3e:e0:9e,a2:05:43:d6:39:7a,00:0b:6b:db:08:ec,00:11:09:0c:52:8d,64:70:02:3e:aa:ef,02:2d:cd:07:25:07,a2:05:43:d0:23:80,a0:cf:5b:3d:e0:8b,02:9c:1c:e2:ce:24,a0:cf:5b:3d:e0:8d,a0:cf:5b:3d:e0:8e,00:0b:6b:84:b5:bc,00:0b:6b:db:08:c8,00:1f:45:81:49:59,64:70:02:3e:9f:63,a0:cf:5b:3d:7d:a2,02:6f:81:fb:ee:f0,a0:cf:5b:3e:e0:9b,a0:cf:5b:00:1d:8e,a0:cf:5b:00:1d:8d,a0:cf:5b:00:1d:8b,00:23:12:fc:66:8f,00:0b:6b:db:08:f9,00:12:bf:b3:78:f4,a0:cf:5b:3d:7d:a4,00:0b:6b:db:08:cb,a0:cf:5b:3f:bd:fb,00:1f:45:81:49:58,a0:cf:5b:3f:bd:fe,a0:cf:5b:9f:68:6b,a0:cf:5b:3d:9d:34,a0:cf:5b:3d:9d:32,a0:cf:5b:3d:9d:31,ba:eb:90:ee:1b:d2,a0:cf:5b:3f:91:7d,a0:cf:5b:9f:68:64,a0:cf:5b:3f:91:7b,a0:cf:5b:9f:68:62,a0:cf:5b:9f:68:61,00:1f:45:81:49:5a,a0:cf:5b:fa:41:dd,a0:cf:5b:fa:41:de,a0:cf:5b:fa:41:db,00:0b:6b:84:b2:96,00:17:9a:f9:b8:7b,a0:cf:5b:9f:68:6e,a0:cf:5b:9f:68:6d,10:9a:dd:8e:0e:77,a0:cf:5b:3f:bd:fd,00:0b:6b:db:09:02,a0:cf:5b:3f:bf:cd,a0:cf:5b:3f:bf:ce,a0:cf:5b:3f:bf:cb,a0:cf:5b:00:ee:eb,a0:cf:5b:00:ee:ee,a0:cf:5b:00:ee:ed,xcoordinate,ycoordinate,class
-100,-100,-100,-100,-100,-67,-67,-100,-67,-34,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-89,-89,-100,-89,-100,-100,-100,-37,-100,-100,-100,-87,-38,-88,-62,-63,-100,-89,-62,-100,-59,-100,-100,-100,-90,-88,-73,-81,-88,-100,-100,-100,-100,-100,-82,-89,-100,-64,-100,-100,-100,-51,-51,-51,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-70,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-68,-66,-100,-68,-34,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-89,-89,-100,-89,-100,-100,-100,-37,-100,-100,-100,-88,-37,-88,-62,-63,-100,-89,-62,-100,-63,-100,-100,-100,-90,-87,-74,-82,-88,-100,-100,-100,-100,-100,-82,-89,-100,-62,-100,-100,-100,-52,-50,-51,-100,-76,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-67,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-67,-67,-100,-66,-34,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-90,-100,-100,-100,-38,-100,-100,-100,-87,-37,-88,-62,-63,-100,-89,-62,-100,-63,-100,-100,-100,-90,-88,-75,-82,-87,-100,-100,-100,-100,-100,-82,-89,-100,-63,-100,-100,-100,-51,-50,-51,-100,-76,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-70,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-67,-67,-100,-69,-36,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-89,-100,-100,-100,-37,-100,-100,-100,-86,-37,-88,-63,-63,-100,-89,-63,-100,-62,-100,-100,-100,-90,-88,-73,-83,-87,-100,-100,-100,-100,-100,-81,-90,-100,-64,-100,-100,-100,-51,-51,-51,-100,-77,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-67,-67,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-67,-66,-100,-68,-34,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-88,-100,-100,-100,-37,-100,-100,-100,-87,-37,-88,-63,-62,-100,-89,-62,-100,-62,-100,-100,-100,-90,-88,-74,-83,-87,-100,-100,-100,-100,-100,-81,-89,-100,-63,-100,-100,-100,-51,-52,-51,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-70,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-67,-67,-100,-68,-33,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-89,-100,-100,-100,-38,-100,-100,-100,-88,-37,-88,-63,-63,-100,-89,-63,-100,-62,-100,-100,-100,-90,-88,-73,-83,-87,-100,-100,-100,-100,-100,-82,-89,-100,-64,-100,-100,-100,-52,-52,-51,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-70,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-68,-67,-100,-67,-36,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-89,-100,-100,-100,-38,-100,-100,-100,-87,-38,-88,-62,-63,-100,-89,-62,-100,-62,-100,-100,-100,-90,-87,-73,-83,-87,-100,-100,-100,-100,-100,-82,-89,-100,-64,-100,-100,-100,-51,-52,-51,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-67,-70,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-68,-66,-100,-66,-34,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-89,-89,-100,-89,-100,-100,-100,-38,-100,-100,-100,-88,-37,-88,-63,-63,-100,-89,-63,-100,-63,-100,-100,-100,-90,-87,-73,-81,-87,-100,-100,-100,-100,-100,-82,-89,-100,-63,-100,-100,-100,-51,-52,-51,-100,-74,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-67,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-66,-66,-100,-66,-34,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-89,-89,-100,-89,-100,-100,-100,-38,-100,-100,-100,-87,-37,-88,-62,-62,-100,-89,-62,-100,-63,-100,-100,-100,-90,-88,-72,-82,-87,-100,-100,-100,-100,-100,-82,-89,-100,-63,-100,-100,-100,-51,-52,-51,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-68,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-100,-100,-100,-100,-100,-68,-67,-100,-67,-34,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-90,-89,-100,-89,-100,-100,-100,-38,-100,-100,-100,-88,-38,-88,-63,-62,-100,-89,-62,-100,-63,-100,-100,-100,-90,-88,-73,-82,-88,-100,-100,-100,-100,-100,-82,-89,-100,-64,-100,-100,-100,-51,-51,-52,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-70,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,26.53,5.39,31
-89,-100,-100,-100,-89,-77,-72,-100,-73,-33,-100,-100,-100,-89,-89,-100,-100,-100,-89,-89,-100,-100,-89,-88,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-89,-86,-89,-89,-88,-100,-100,-100,-100,-100,-31,-100,-100,-100,-83,-38,-89,-60,-56,-88,-88,-59,-100,-72,-100,-100,-100,-100,-100,-78,-82,-89,-100,-100,-100,-100,-100,-79,-90,-100,-71,-100,-100,-100,-44,-44,-45,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-74,-77,-100,-71,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-73,-76,-100,-75,-35,-100,-100,-100,-88,-89,-100,-100,-100,-90,-89,-100,-100,-89,-90,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-89,-100,-100,-100,-100,-100,-31,-100,-100,-100,-83,-38,-89,-56,-59,-89,-88,-56,-100,-71,-100,-100,-100,-100,-100,-77,-83,-89,-100,-100,-100,-100,-100,-78,-89,-100,-70,-100,-100,-100,-44,-45,-45,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-100,-74,-78,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-72,-76,-100,-76,-35,-100,-100,-100,-88,-89,-100,-100,-100,-89,-89,-100,-100,-89,-89,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-88,-88,-88,-88,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-60,-60,-88,-89,-56,-100,-71,-100,-100,-100,-100,-100,-77,-83,-89,-100,-100,-100,-100,-100,-79,-89,-100,-70,-100,-100,-100,-45,-44,-45,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-74,-100,-74,-76,-100,-71,-71,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-76,-78,-100,-77,-33,-100,-100,-100,-89,-89,-100,-100,-100,-90,-89,-100,-100,-89,-89,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-90,-89,-88,-89,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-59,-59,-89,-88,-56,-100,-71,-100,-100,-100,-100,-100,-77,-83,-89,-100,-100,-100,-100,-100,-79,-89,-100,-70,-100,-100,-100,-44,-45,-45,-100,-78,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-74,-74,-100,-69,-68,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-77,-73,-100,-76,-33,-100,-100,-100,-89,-89,-100,-100,-100,-89,-89,-100,-100,-89,-88,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-88,-89,-89,-88,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-59,-60,-89,-88,-56,-100,-72,-100,-100,-100,-100,-100,-77,-83,-89,-100,-100,-100,-100,-100,-79,-89,-100,-68,-100,-100,-100,-45,-45,-45,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-77,-76,-100,-69,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-90,-100,-100,-100,-89,-76,-78,-100,-73,-35,-100,-100,-100,-88,-89,-100,-100,-100,-89,-90,-100,-100,-89,-89,-89,-89,-100,-89,-100,-100,-100,-100,-100,-100,-89,-88,-88,-89,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-88,-56,-56,-88,-88,-56,-100,-72,-100,-100,-100,-100,-100,-78,-82,-89,-100,-100,-100,-100,-100,-79,-89,-100,-70,-100,-100,-100,-44,-45,-44,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-74,-100,-77,-77,-100,-69,-69,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-90,-100,-100,-100,-89,-76,-72,-100,-77,-34,-100,-100,-100,-88,-89,-100,-100,-100,-89,-90,-100,-100,-89,-90,-89,-89,-100,-89,-100,-100,-100,-100,-100,-100,-89,-88,-88,-88,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-56,-59,-89,-89,-59,-100,-71,-100,-100,-100,-100,-100,-78,-81,-89,-100,-100,-100,-100,-100,-79,-89,-100,-70,-100,-100,-100,-45,-45,-44,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-74,-77,-100,-69,-71,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-90,-100,-100,-100,-89,-77,-77,-100,-77,-35,-100,-100,-100,-89,-89,-100,-100,-100,-90,-89,-100,-100,-89,-89,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-89,-89,-89,-90,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-60,-56,-88,-88,-59,-100,-72,-100,-100,-100,-100,-100,-77,-82,-89,-100,-100,-100,-100,-100,-79,-89,-100,-68,-100,-100,-100,-45,-45,-45,-100,-78,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-73,-100,-77,-77,-100,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-77,-73,-100,-73,-63,-100,-100,-100,-89,-89,-100,-100,-100,-90,-89,-100,-100,-89,-89,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-88,-87,-89,-90,-89,-100,-100,-100,-100,-100,-30,-100,-100,-100,-83,-38,-89,-60,-60,-88,-88,-56,-100,-71,-100,-100,-100,-100,-100,-77,-82,-89,-100,-100,-100,-100,-100,-80,-88,-100,-70,-100,-100,-100,-44,-44,-45,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-74,-77,-100,-68,-68,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-89,-100,-100,-100,-89,-77,-76,-100,-77,-33,-100,-100,-100,-87,-89,-100,-100,-100,-90,-89,-100,-100,-89,-88,-89,-89,-100,-88,-100,-100,-100,-100,-100,-100,-89,-89,-89,-88,-88,-100,-100,-100,-100,-100,-31,-100,-100,-100,-83,-38,-89,-60,-56,-89,-88,-60,-100,-72,-100,-100,-100,-100,-100,-81,-82,-89,-100,-100,-100,-100,-100,-78,-89,-100,-69,-100,-100,-100,-44,-45,-45,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-73,-100,-77,-76,-100,-71,-71,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.28,1.67,32
-100,-100,-100,-100,-90,-67,-66,-100,-67,-38,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-89,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-42,-100,-73,-72,-100,-100,-71,-100,-48,-100,-100,-100,-100,-89,-87,-78,-100,-89,-100,-89,-100,-100,-82,-100,-100,-64,-100,-100,-100,-70,-68,-70,-100,-78,-87,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-51,-51,-51,-100,-100,-83,-100,-100,-78,-100,-80,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-67,-100,-66,-39,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-89,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-43,-100,-71,-71,-100,-100,-71,-100,-48,-100,-100,-100,-100,-88,-87,-76,-100,-89,-100,-89,-100,-100,-83,-100,-100,-64,-100,-100,-100,-70,-68,-71,-100,-78,-87,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-51,-53,-53,-100,-100,-82,-100,-100,-80,-100,-81,-81,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-68,-100,-66,-39,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-89,-89,-89,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-42,-100,-71,-75,-100,-100,-71,-100,-49,-100,-100,-100,-100,-89,-87,-77,-100,-88,-100,-89,-100,-100,-82,-100,-100,-65,-100,-100,-100,-68,-68,-70,-100,-78,-87,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-53,-54,-53,-100,-100,-83,-100,-100,-79,-100,-81,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-67,-100,-66,-33,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-42,-100,-71,-70,-100,-100,-71,-100,-48,-100,-100,-100,-100,-89,-87,-77,-100,-88,-100,-89,-100,-100,-82,-100,-100,-64,-100,-100,-100,-70,-70,-70,-100,-78,-88,-100,-100,-80,-100,-83,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-52,-50,-52,-100,-100,-83,-100,-100,-80,-100,-81,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-67,-100,-67,-33,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-90,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-42,-100,-70,-71,-100,-100,-71,-100,-48,-100,-100,-100,-100,-89,-87,-77,-100,-88,-100,-90,-100,-100,-78,-100,-100,-64,-100,-100,-100,-68,-69,-68,-100,-78,-87,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-53,-51,-53,-100,-100,-83,-100,-100,-80,-100,-81,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-90,-66,-66,-100,-67,-38,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-90,-89,-100,-100,-100,-100,-100,-55,-100,-100,-100,-89,-42,-100,-71,-72,-100,-100,-71,-100,-48,-100,-100,-100,-100,-88,-87,-77,-100,-88,-100,-90,-100,-100,-83,-100,-100,-64,-100,-100,-100,-70,-71,-70,-100,-78,-87,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-54,-52,-52,-100,-100,-83,-100,-100,-80,-100,-81,-81,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-67,-100,-68,-38,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-89,-89,-89,-89,-100,-100,-100,-100,-100,-55,-100,-100,-100,-89,-42,-100,-78,-71,-100,-100,-71,-100,-48,-100,-100,-100,-100,-88,-88,-76,-100,-89,-100,-89,-100,-100,-82,-100,-100,-64,-100,-100,-100,-71,-68,-70,-100,-78,-88,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-51,-55,-51,-100,-100,-82,-100,-100,-80,-100,-81,-80,-80,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-90,-66,-66,-100,-68,-39,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-90,-89,-100,-100,-100,-100,-100,-53,-100,-100,-100,-89,-42,-100,-71,-71,-100,-100,-71,-100,-49,-100,-100,-100,-100,-87,-86,-76,-100,-88,-100,-90,-100,-100,-82,-100,-100,-63,-100,-100,-100,-70,-71,-68,-100,-78,-87,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-79,-100,-51,-51,-51,-100,-100,-82,-100,-100,-80,-100,-80,-81,-80,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-66,-67,-100,-68,-33,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-90,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-42,-100,-72,-71,-100,-100,-71,-100,-48,-100,-100,-100,-100,-89,-87,-76,-100,-89,-100,-90,-100,-100,-82,-100,-100,-63,-100,-100,-100,-69,-70,-71,-100,-78,-87,-100,-100,-81,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-80,-100,-53,-53,-54,-100,-100,-83,-100,-100,-78,-100,-80,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-89,-67,-66,-100,-68,-39,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-89,-89,-89,-89,-100,-100,-100,-100,-100,-54,-100,-100,-100,-89,-43,-100,-71,-71,-100,-100,-71,-100,-48,-100,-100,-100,-100,-88,-87,-77,-100,-88,-100,-90,-100,-100,-82,-100,-100,-63,-100,-100,-100,-70,-68,-70,-100,-78,-87,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-51,-52,-54,-100,-100,-82,-100,-100,-80,-100,-81,-80,-81,-100,-100,-100,17.56,1.75,33
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-89,-100,-78,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-84,-84,-84,-38,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-83,-82,-79,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-79,-100,-66,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-74,-66,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-89,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-86,-85,-84,-84,-39,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-82,-82,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-80,-78,-100,-63,-63,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-68,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-36,-82,-82,-82,-89,-100,-81,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-86,-85,-84,-85,-39,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-90,-60,-100,-100,-82,-90,-83,-83,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-80,-78,-100,-66,-63,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-66,2.77,1.68,34
